,ISO,dt_00,dt_01,dt_02,dt_03,evaldt_00,evaldt_01,evaldt_02,evaldt_03
6682,DZA,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6683,AGO,6,6,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6684,ATG,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6685,ARG,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6686,ARM,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6687,AZE,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6688,BHS,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6689,BHR,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6690,BGD,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6691,BLR,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6692,BEN,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6693,BOL,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6694,BIH,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6695,BWA,3,3,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6696,BRA,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6697,BGR,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6698,BFA,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6699,BDI,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6700,CPV,5,5,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6701,KHM,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6702,CMR,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6703,CAF,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6704,TCD,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6705,CHN,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6706,COL,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6707,COG,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6708,CRI,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6709,CIV,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6710,HRV,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6711,CUB,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6712,PRK,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6713,COD,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6714,DOM,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6715,ECU,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6716,EGY,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6717,SLV,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6718,GNQ,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6719,ERI,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6720,SWZ,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6721,ETH,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6722,GAB,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6723,GMB,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6724,GEO,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6725,GHA,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6726,GTM,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6727,GIN,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6728,GNB,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6729,HTI,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6730,HND,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6731,HKG,1,1,1,1,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6732,IND,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6733,IDN,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6734,IRN,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6735,IRQ,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6736,JAM,6,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6737,JOR,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6738,KAZ,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6739,KEN,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6740,KWT,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6741,KGZ,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6742,LAO,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6743,LBN,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6744,LSO,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6745,LBR,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6746,LBY,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6747,MDG,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6748,MWI,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6749,MYS,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6750,MDV,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6751,MLI,6,6,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6752,MRT,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6753,MUS,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6754,MEX,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6755,MDA,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6756,MNG,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6757,MNE,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6758,MAR,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6759,MOZ,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6760,MMR,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6761,NAM,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6762,NPL,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6763,NIC,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6764,NER,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6765,NGA,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6766,MKD,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6767,OMN,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6768,PAK,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6769,PAN,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6770,PNG,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6771,PRY,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6772,PER,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6773,PHL,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6774,QAT,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6775,ROU,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6776,RUS,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6777,RWA,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6778,SAU,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6779,SEN,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6780,SRB,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6781,SLE,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6782,SGP,0,0,0,0,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6783,SOM,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6784,ZAF,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6785,LKA,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6786,SDN,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6787,SYR,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6788,TWN,1,1,1,1,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6789,TJK,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6790,TZA,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6791,THA,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6792,TGO,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6793,TTO,2,2,2,2,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6794,TUN,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6795,TUR,4,4,4,4,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6796,TKM,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6797,UGA,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6798,UKR,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6799,ARE,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6800,URY,3,3,3,3,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6801,UZB,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6802,VEN,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6803,VNM,5,5,5,5,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6804,YEM,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6805,ZMB,6,6,6,6,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6806,ZWE,7,7,7,7,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13
6807,AFG,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6808,ALB,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6809,DZA,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6810,AGO,6,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6811,ATG,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6812,ARG,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6813,ARM,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6814,AZE,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6815,BHS,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6816,BHR,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6817,BGD,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6818,BLR,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6819,BEN,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6820,BOL,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6821,BIH,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6822,BWA,3,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6823,BRA,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6824,BGR,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6825,BFA,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6826,BDI,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6827,CPV,5,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6828,KHM,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6829,CMR,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6830,CAF,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6831,TCD,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6832,CHN,2,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6833,COL,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6834,COG,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6835,CRI,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6836,CIV,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6837,HRV,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6838,CUB,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6839,PRK,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6840,COD,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6841,DOM,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6842,ECU,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6843,EGY,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6844,SLV,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6845,GNQ,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6846,ERI,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6847,SWZ,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6848,ETH,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6849,GAB,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6850,GMB,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6851,GEO,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6852,GHA,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6853,GTM,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6854,GIN,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6855,GNB,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6856,HTI,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6857,HND,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6858,HKG,1,1,1,1,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6859,IND,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6860,IDN,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6861,IRN,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6862,IRQ,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6863,JAM,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6864,JOR,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6865,KAZ,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6866,KEN,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6867,KWT,2,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6868,KGZ,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6869,LAO,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6870,LBN,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6871,LSO,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6872,LBR,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6873,LBY,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6874,MDG,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6875,MWI,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6876,MYS,2,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6877,MDV,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6878,MLI,6,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6879,MRT,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6880,MUS,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6881,MEX,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6882,MDA,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6883,MNG,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6884,MNE,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6885,MAR,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6886,MOZ,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6887,MMR,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6888,NAM,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6889,NPL,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6890,NIC,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6891,NER,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6892,NGA,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6893,MKD,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6894,OMN,2,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6895,PAK,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6896,PAN,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6897,PNG,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6898,PRY,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6899,PER,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6900,PHL,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6901,QAT,2,2,2,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6902,ROU,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6903,RUS,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6904,RWA,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6905,SAU,2,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6906,SEN,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6907,SRB,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6908,SLE,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6909,SGP,0,0,0,0,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6910,SOM,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6911,ZAF,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6912,LKA,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6913,SDN,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6914,SYR,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6915,TWN,1,1,1,1,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6916,TJK,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6917,TZA,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6918,THA,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6919,TGO,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6920,TTO,2,2,2,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6921,TUN,3,3,3,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6922,TUR,4,4,4,4,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6923,TKM,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6924,UGA,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6925,UKR,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6926,ARE,3,3,3,2,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6927,URY,3,3,3,3,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6928,UZB,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6929,VEN,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6930,VNM,5,5,5,5,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6931,YEM,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6932,ZMB,6,6,6,6,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6933,ZWE,7,7,7,7,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13
6934,AFG,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6935,ALB,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6936,DZA,3,3,3,3,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6937,AGO,5,5,5,5,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6938,ATG,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6939,ARG,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6940,ARM,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6941,AZE,5,5,5,5,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6942,BHS,3,3,3,3,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6943,BHR,4,4,4,4,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6944,BGD,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6945,BLR,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6946,BEN,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6947,BOL,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6948,BIH,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6949,BWA,2,2,2,2,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6950,BRA,3,3,3,3,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6951,BGR,4,4,4,4,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6952,BFA,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6953,BDI,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6954,CPV,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6955,KHM,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6956,CMR,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6957,CAF,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6958,TCD,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6959,CHN,2,2,2,2,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6960,COL,4,4,4,4,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6961,COG,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6962,CRI,3,3,3,3,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6963,CIV,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6964,HRV,5,5,5,5,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6965,CUB,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6966,PRK,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6967,COD,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6968,DOM,5,5,5,5,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6969,ECU,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6970,EGY,5,5,5,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6971,SLV,4,4,4,4,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6972,GNQ,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6973,ERI,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6974,SWZ,6,6,6,6,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6975,ETH,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6976,GAB,5,5,5,5,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
6977,GMB,7,7,7,7,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13
